image_path,age,gender,ethnicity
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/15_1_4_20170103222927064.jpg.chip.jpg,u20,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/46_1_1_20170112211410525.jpg.chip.jpg,u60,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/59_0_0_20170104185522222.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/6_1_0_20170109201628566.jpg.chip.jpg,u10,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/45_0_0_20170105184113903.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/55_0_0_20170120222221343.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/32_1_0_20170117134822038.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/3_1_4_20161221192909421.jpg.chip.jpg,u10,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/27_1_1_20170117010320714.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/35_0_1_20170113155255651.jpg.chip.jpg,u40,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/1_0_3_20161219225149888.jpg.chip.jpg,u10,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/8_0_0_20170110220345778.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_1_1_20170116175812597.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/9_0_0_20170110224545102.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_0_3_20170117144207130.jpg.chip.jpg,u40,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/56_0_0_20170111195908482.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/65_1_0_20170117190355010.jpg.chip.jpg,a60,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_2_20170116184050204.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/35_0_2_20170116180720126.jpg.chip.jpg,u40,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_1_1_20170113012030016.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_0_3_20170119180344516.jpg.chip.jpg,u40,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/30_1_0_20170117141830737.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_0_1_20170117015429533.jpg.chip.jpg,u40,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/37_0_3_20170119202312469.jpg.chip.jpg,u40,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/9_0_0_20170110221815301.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/79_0_0_20170111200506756.jpg.chip.jpg,a60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_1_2_20170116174810385.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/73_0_0_20170105173752749.jpg.chip.jpg,a60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/35_0_0_20170104181243711.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/41_1_0_20170103183002200.jpg.chip.jpg,u60,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/34_0_0_20170105164139508.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_4_20170117201953681.jpg.chip.jpg,u40,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_0_2_20170116181100669.jpg.chip.jpg,u40,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_1_1_20170116223115624.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_2_20170116180214166.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/55_0_0_20170117155045014.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/24_0_1_20170117194748068.jpg.chip.jpg,u40,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/51_0_0_20170104212200845.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/39_1_0_20170103182037472.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/37_0_0_20170117141403657.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/20_1_1_20170112191323933.jpg.chip.jpg,u20,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/35_0_0_20170116204131804.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_1_0_20170117195339173.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_0_1_20170113145218790.jpg.chip.jpg,u40,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/59_0_0_20170104212234005.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/13_1_0_20170109203230286.jpg.chip.jpg,u20,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/42_0_1_20170113155108219.jpg.chip.jpg,u60,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_1_3_20170119172104288.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/6_1_4_20161223232203348.jpg.chip.jpg,u10,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/53_0_0_20170120223133507.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_0_0_20170117180529832.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_0_20170116184240259.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/1_0_0_20170110213327766.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_1_20170116232349861.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/32_0_0_20170117133447180.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/1_0_2_20161219195643627.jpg.chip.jpg,u10,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/52_0_0_20170113184840654.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/30_0_2_20170104022125085.jpg.chip.jpg,u40,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/41_0_0_20170117185342291.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/19_1_0_20170104011946801.jpg.chip.jpg,u20,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/10_0_0_20170110224402264.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/36_1_0_20170104171550313.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/37_0_0_20170104205841436.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_2_20170116180315571.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/37_0_0_20170117135950641.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/61_0_3_20170113185453489.jpg.chip.jpg,a60,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/31_0_0_20170104201545729.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/39_0_0_20170104174303275.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/20_1_1_20170117195034455.jpg.chip.jpg,u20,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/19_0_1_20170113132630232.jpg.chip.jpg,u20,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/43_0_0_20170119152313480.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/8_1_4_20161221202611945.jpg.chip.jpg,u10,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_3_20170117174059493.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/44_0_0_20170104183723462.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/40_1_2_20170116162621368.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/5_0_2_20161219142128680.jpg.chip.jpg,u10,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/24_1_1_20170113001329123.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/32_0_3_20170119200400215.jpg.chip.jpg,u40,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_1_1_20170117121917805.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_1_1_20170113010410263.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_0_3_20170119162753492.jpg.chip.jpg,u40,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/37_1_3_20170119152842760.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/54_1_0_20170117171650996.jpg.chip.jpg,u60,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/4_1_3_20161219224504392.jpg.chip.jpg,u10,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/2_1_0_20170109193728905.jpg.chip.jpg,u10,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/52_0_2_20170112220324599.jpg.chip.jpg,u60,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_0_2_20170104020643628.jpg.chip.jpg,u40,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_1_0_20170103163218903.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/32_1_3_20170119200439598.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_3_20170119193102258.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/39_1_2_20170116192459890.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/85_1_0_20170120225733929.jpg.chip.jpg,a60,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/52_0_1_20170120222921386.jpg.chip.jpg,u60,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/51_1_0_20170110154639018.jpg.chip.jpg,u60,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_1_4_20161220222242243.jpg.chip.jpg,u40,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/36_1_1_20170117135857248.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/35_1_3_20170117173702817.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/75_1_0_20170120230123756.jpg.chip.jpg,a60,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_0_3_20170119194817585.jpg.chip.jpg,u40,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/31_1_1_20170113002013869.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/22_1_3_20170104222547654.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/14_1_2_20170104021105972.jpg.chip.jpg,u20,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/54_0_0_20170117163724762.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_2_20170104022833734.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/59_1_1_20170112210446395.jpg.chip.jpg,u60,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/16_1_4_20170103201025695.jpg.chip.jpg,u20,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_1_20170116222453317.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/1_1_4_20170103202738552.jpg.chip.jpg,u10,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/1_1_3_20161220143207700.jpg.chip.jpg,u10,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/3_0_2_20161219142551561.jpg.chip.jpg,u10,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_0_0_20170104011300160.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/50_0_0_20170117135034485.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/78_0_2_20170112222045626.jpg.chip.jpg,a60,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/47_1_0_20170104210658092.jpg.chip.jpg,u60,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/29_1_2_20170116164242023.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/40_0_2_20170116173555334.jpg.chip.jpg,u40,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_1_20170116232800401.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/34_1_1_20170113000209880.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/31_1_3_20170119200201348.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/30_0_0_20170117171825818.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/32_1_0_20170109132836606.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/23_1_2_20170116173244358.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/31_0_0_20170117135213674.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_1_1_20170116001936456.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/67_0_0_20170103184144627.jpg.chip.jpg,a60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_0_3_20170119183255877.jpg.chip.jpg,u40,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/36_0_1_20170117163412132.jpg.chip.jpg,u40,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/55_0_0_20170117204213768.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/37_0_0_20170116200540241.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/1_0_0_20170110211536519.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/36_0_3_20170119191949649.jpg.chip.jpg,u40,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/1_0_2_20161219212535950.jpg.chip.jpg,u10,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/34_1_2_20170105164106036.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_0_1_20170113133847367.jpg.chip.jpg,u40,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/50_0_3_20170119205421127.jpg.chip.jpg,u60,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/22_0_1_20170113132348359.jpg.chip.jpg,u40,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_1_4_20170103180849713.jpg.chip.jpg,u40,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_1_4_20170117202601469.jpg.chip.jpg,u40,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/31_1_0_20170112233727598.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/2_0_2_20161219142704833.jpg.chip.jpg,u10,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/21_1_2_20170116163813584.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/46_0_4_20170105162327242.jpg.chip.jpg,u60,male,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/24_1_3_20170104231937977.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_1_1_20170112235100153.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/54_0_0_20170105163714131.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/1_0_0_20161219203503252.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/1_0_2_20161219205548949.jpg.chip.jpg,u10,male,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/42_0_1_20170113175503980.jpg.chip.jpg,u60,male,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/39_1_0_20170117190455571.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/9_0_0_20170110224404052.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/36_0_3_20170105180749864.jpg.chip.jpg,u40,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/7_0_0_20170110215437740.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/29_0_0_20170116024240065.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/34_1_0_20170104235402171.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/9_0_0_20170120133317677.jpg.chip.jpg,u10,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/34_1_3_20170119200846595.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/25_1_0_20170117143946804.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_1_20170112230547118.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/8_1_0_20170109202339392.jpg.chip.jpg,u10,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/22_1_3_20170104232454786.jpg.chip.jpg,u40,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/21_1_1_20170112202846794.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/27_1_4_20170103175504767.jpg.chip.jpg,u40,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/10_1_0_20170109204931156.jpg.chip.jpg,u10,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/45_0_4_20170104202016610.jpg.chip.jpg,u60,male,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/49_1_3_20170109141445294.jpg.chip.jpg,u60,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_1_20170116153459393.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/24_1_0_20170117150524692.jpg.chip.jpg,u40,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/29_1_1_20170113001350377.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_0_0_20170117152636524.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/28_1_4_20170117202544912.jpg.chip.jpg,u40,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/32_1_2_20170116191408835.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/2_1_4_20161221202353640.jpg.chip.jpg,u10,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/45_0_0_20170117174733520.jpg.chip.jpg,u60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/29_1_4_20170105171748652.jpg.chip.jpg,u40,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/3_1_3_20161219230106056.jpg.chip.jpg,u10,female,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/76_0_0_20170111222035117.jpg.chip.jpg,a60,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/40_0_0_20170104183456150.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/20_0_4_20170117193505639.jpg.chip.jpg,u20,male,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/65_0_3_20170119203933382.jpg.chip.jpg,a60,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/54_0_3_20170119210217153.jpg.chip.jpg,u60,male,indian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/8_1_4_20161223230041764.jpg.chip.jpg,u10,female,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/60_1_1_20170110122649846.jpg.chip.jpg,u60,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/31_0_0_20170116003010656.jpg.chip.jpg,u40,male,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_0_4_20170103235645596.jpg.chip.jpg,u40,male,others
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/35_1_2_20170104173050489.jpg.chip.jpg,u40,female,asian
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/26_1_1_20170116232329337.jpg.chip.jpg,u40,female,black
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/8_1_0_20170117175945147.jpg.chip.jpg,u10,female,white
/home/server1/Documents/alina/PyTorch-Multi-Label-Image-Classification/data/UTKFace/images/90_1_0_20170110175738208.jpg.chip.jpg,a60,female,white
